id	document_id	entity_id	entity_type	paragraph	word
16655	103	2547	Models::Entity	53	51
16656	103	2548	Models::Entity	54	4
16657	103	1672	Models::Entity	54	29
16658	103	2549	Models::Entity	55	13
16659	103	2481	Models::Entity	55	35
16660	103	1669	Models::Entity	57	16
16661	103	1675	Models::Entity	58	2
16662	103	2546	Models::Entity	58	21
16663	103	1430	Models::Entity	59	21
16664	103	1426	Models::Entity	61	25
16665	103	1430	Models::Entity	61	52
16666	103	2550	Models::Entity	61	66
16667	103	1446	Models::Entity	61	76
16668	103	1695	Models::Entity	64	2
16669	103	1696	Models::Entity	64	4
16670	103	2228	Models::Entity	64	9
16671	103	1481	Models::Entity	64	11
16672	103	1483	Models::Entity	64	14
16673	103	1699	Models::Entity	64	18
16674	103	1482	Models::Entity	64	21
16675	103	1700	Models::Entity	64	25
16676	103	1701	Models::Entity	64	29
16677	103	2551	Models::Entity	65	8
16678	103	1658	Models::Entity	65	35
16679	103	1481	Models::Entity	65	40
16680	103	1482	Models::Entity	65	43
16681	103	1483	Models::Entity	65	47
16682	103	1700	Models::Entity	65	51
16683	103	2552	Models::Entity	65	55
16684	103	2006	Models::Entity	66	5
16685	103	2553	Models::Entity	66	20
16686	103	2554	Models::Entity	66	37
16687	103	2555	Models::Entity	67	3
16688	103	1426	Models::Entity	68	21
16689	103	1430	Models::Entity	68	35
16690	103	1433	Models::Entity	68	52
16691	103	1933	Models::Article	68	17
16692	103	1934	Models::Article	68	28
16693	103	1935	Models::Article	68	28
16694	103	1936	Models::Article	68	28
16695	103	1937	Models::Article	68	45
16696	103	1938	Models::Article	68	45
16697	103	1939	Models::Article	68	45
16698	103	1940	Models::Article	68	45
16699	103	2556	Models::Entity	72	3
16700	103	1428	Models::Entity	72	16
16701	103	2557	Models::Entity	72	22
16702	103	2558	Models::Entity	72	29
16703	103	2559	Models::Entity	73	9
16704	103	1430	Models::Entity	74	15
16705	103	1941	Models::Article	74	11
16706	103	2558	Models::Entity	76	15
16707	103	2560	Models::Entity	77	1
16708	103	2561	Models::Entity	78	9
16709	103	2562	Models::Entity	80	1
16710	103	2563	Models::Entity	80	29
16711	103	2564	Models::Entity	80	41
16712	103	1428	Models::Entity	81	2
16713	103	1430	Models::Entity	82	2
16714	103	2565	Models::Entity	83	2
16715	103	2566	Models::Entity	84	1
16716	103	2567	Models::Entity	85	1
16717	103	2568	Models::Entity	86	1
16718	103	2531	Models::Entity	86	19
16719	103	2569	Models::Entity	86	7
16720	103	2564	Models::Entity	87	1
16721	103	2570	Models::Entity	88	2
16722	103	2571	Models::Entity	89	1
16723	103	2572	Models::Entity	89	45
16724	103	2558	Models::Entity	90	1
16725	103	2573	Models::Entity	90	15
16726	103	2574	Models::Entity	91	1
16727	103	2575	Models::Entity	91	32
16728	103	2569	Models::Entity	91	53
16729	103	2576	Models::Entity	92	1
16730	103	2557	Models::Entity	93	1
16731	103	2577	Models::Entity	93	4
16732	103	2527	Models::Entity	94	3
16733	103	2558	Models::Entity	98	8
16734	103	2545	Models::Entity	98	13
16735	103	2578	Models::Entity	98	22
16736	103	1451	Models::Entity	99	3
16737	103	2545	Models::Entity	99	45
16738	103	2579	Models::Entity	99	52
16739	103	2558	Models::Entity	99	64
16740	103	2557	Models::Entity	102	8
16741	103	2545	Models::Entity	102	26
16742	103	2558	Models::Entity	102	33
16743	103	2545	Models::Entity	105	13
16744	103	2557	Models::Entity	105	20
16745	103	2545	Models::Entity	105	13
16746	103	2558	Models::Entity	105	51
16747	103	2580	Models::Entity	107	3
16748	103	2545	Models::Entity	118	5
16749	103	2575	Models::Entity	118	36
16750	103	2545	Models::Entity	119	21
16751	103	2575	Models::Entity	119	35
16752	103	2557	Models::Entity	119	44
16753	103	2576	Models::Entity	119	56
16754	103	2581	Models::Entity	120	3
16755	103	2564	Models::Entity	120	12
16756	103	2558	Models::Entity	120	39
16757	103	2545	Models::Entity	121	17
16758	103	2557	Models::Entity	121	24
16759	103	1451	Models::Entity	122	3
16760	103	2557	Models::Entity	122	10
16761	103	2549	Models::Entity	122	20
16762	103	2581	Models::Entity	125	3
16763	103	2582	Models::Entity	125	26
16764	103	2557	Models::Entity	125	50
16765	103	2574	Models::Entity	125	60
16766	103	2581	Models::Entity	126	3
16767	103	2583	Models::Entity	126	32
16768	103	2557	Models::Entity	126	50
16769	103	2545	Models::Entity	127	2
16770	103	2557	Models::Entity	127	31
16771	103	2581	Models::Entity	128	3
16772	103	2574	Models::Entity	128	41
16773	103	2545	Models::Entity	129	17
16774	103	2554	Models::Entity	129	38
16775	103	2584	Models::Entity	130	5
16776	103	2560	Models::Entity	130	13
16777	103	2554	Models::Entity	130	27
16778	103	2554	Models::Entity	131	10
16779	103	2554	Models::Entity	131	10
16780	103	2545	Models::Entity	131	31
16781	103	2554	Models::Entity	132	12
16782	103	2554	Models::Entity	136	23
16783	103	2581	Models::Entity	137	3
16784	103	2581	Models::Entity	140	3
16785	103	2575	Models::Entity	140	10
16786	103	2564	Models::Entity	140	22
16787	103	2585	Models::Entity	141	17
16788	103	2586	Models::Entity	142	1
16789	103	2564	Models::Entity	143	18
16790	103	2557	Models::Entity	145	5
16791	103	2564	Models::Entity	146	8
16792	103	2581	Models::Entity	147	3
16793	103	2575	Models::Entity	147	17
16794	103	2575	Models::Entity	148	4
16795	103	2545	Models::Entity	148	34
16796	103	2581	Models::Entity	151	3
16797	103	2557	Models::Entity	151	20
16798	103	2575	Models::Entity	151	69
16799	103	2587	Models::Entity	152	11
16800	103	2545	Models::Entity	153	12
16801	103	2545	Models::Entity	154	11
16802	103	2588	Models::Entity	155	1
16803	103	2589	Models::Entity	156	1
16804	103	2590	Models::Entity	156	5
16805	103	2591	Models::Entity	161	8
16806	103	2531	Models::Entity	162	16
16807	103	2568	Models::Entity	162	19
16808	103	2567	Models::Entity	162	33
16809	103	2545	Models::Entity	165	13
16810	103	2568	Models::Entity	165	28
16811	103	2545	Models::Entity	165	13
16812	103	2545	Models::Entity	166	12
16813	103	2592	Models::Entity	167	19
16814	103	2581	Models::Entity	168	3
16815	103	2575	Models::Entity	168	77
16816	103	2593	Models::Entity	169	3
16817	103	2557	Models::Entity	169	14
16818	103	1451	Models::Entity	172	3
16819	103	2558	Models::Entity	172	26
16820	103	2564	Models::Entity	172	46
16821	103	2594	Models::Entity	174	1
16822	103	2564	Models::Entity	174	10
16823	103	1561	Models::Entity	175	13
16824	103	2595	Models::Entity	175	16
16825	103	2596	Models::Entity	175	20
16826	103	2597	Models::Entity	175	31
16827	103	2564	Models::Entity	176	37
16828	103	2564	Models::Entity	177	11
16829	103	2581	Models::Entity	178	3
16830	103	2597	Models::Entity	178	13
16831	103	1451	Models::Entity	181	3
16832	103	1472	Models::Entity	181	18
16833	103	2585	Models::Entity	181	31
16834	103	1451	Models::Entity	183	3
16835	103	2598	Models::Entity	183	10
16836	103	2549	Models::Entity	183	17
16837	103	2545	Models::Entity	183	32
16838	103	2599	Models::Entity	183	38
16839	103	2556	Models::Entity	185	2
16840	103	1425	Models::Entity	185	19
16841	103	2581	Models::Entity	186	2
16842	103	2581	Models::Entity	187	2
16843	103	2554	Models::Entity	187	32
16844	103	2545	Models::Entity	188	18
16845	103	2554	Models::Entity	188	36
16846	103	2554	Models::Entity	188	36
16847	103	2581	Models::Entity	189	2
16848	103	2575	Models::Entity	189	28
16849	104	1421	Models::Entity	4	12
16850	104	2600	Models::Entity	4	24
16851	104	2601	Models::Entity	4	51
16852	104	1494	Models::Entity	4	59
16853	104	1424	Models::Entity	5	3
16854	104	1425	Models::Entity	5	16
16855	104	1426	Models::Entity	5	46
16856	104	1427	Models::Entity	5	1
16857	104	1428	Models::Entity	5	68
16858	104	1942	Models::Article	5	34
16859	104	1943	Models::Article	5	34
16860	104	1944	Models::Article	5	34
16861	104	1945	Models::Article	5	34
16862	104	1946	Models::Article	5	34
16863	104	1947	Models::Article	5	34
16864	104	1948	Models::Article	5	34
16865	104	1949	Models::Article	5	34
16866	104	1979	Models::Entity	6	3
16867	104	2600	Models::Entity	6	14
16868	104	1595	Models::Entity	6	30
16869	104	1980	Models::Entity	6	1
16870	104	1441	Models::Entity	7	3
16871	104	1427	Models::Entity	7	18
16872	104	1980	Models::Entity	7	37
16873	104	1426	Models::Entity	7	54
16874	104	1710	Models::Entity	8	2
16875	104	1711	Models::Entity	8	16
16876	104	1980	Models::Entity	8	49
16877	104	1425	Models::Entity	9	14
16878	104	1430	Models::Entity	9	27
16879	104	1431	Models::Entity	9	35
16880	104	1432	Models::Entity	9	1
16881	104	1425	Models::Entity	10	13
16882	104	1433	Models::Entity	10	19
16883	104	1434	Models::Entity	10	1
16884	104	1501	Models::Entity	11	5
16885	104	1515	Models::Entity	11	18
16886	104	1981	Models::Entity	11	26
16887	104	1980	Models::Entity	11	39
16888	104	1982	Models::Entity	12	5
16889	104	1444	Models::Entity	12	15
16890	104	1445	Models::Entity	12	23
16891	104	1980	Models::Entity	12	43
16892	104	1446	Models::Entity	22	21
16893	104	1430	Models::Entity	22	42
16894	104	1983	Models::Entity	24	10
16895	104	1446	Models::Entity	24	18
16896	104	1599	Models::Entity	26	10
16897	104	1449	Models::Entity	26	17
16898	104	1448	Models::Entity	26	26
16899	104	1444	Models::Entity	26	68
16900	104	1980	Models::Entity	28	121
16901	104	1617	Models::Entity	30	16
16902	104	1613	Models::Entity	30	63
16903	104	1613	Models::Entity	32	8
16904	104	1428	Models::Entity	32	28
16905	104	1980	Models::Entity	32	75
16906	104	1432	Models::Entity	32	89
16907	104	1984	Models::Entity	34	8
16908	104	1508	Models::Entity	36	45
16909	104	1985	Models::Entity	41	60
16910	104	1980	Models::Entity	45	24
16911	104	1986	Models::Entity	49	39
16912	104	1980	Models::Entity	59	11
16913	104	1987	Models::Entity	61	2
16914	104	2145	Models::Entity	61	58
16915	104	2602	Models::Entity	61	70
16916	104	1981	Models::Entity	61	93
16917	104	1515	Models::Entity	61	127
16918	104	1981	Models::Entity	61	93
16919	104	1991	Models::Entity	63	15
16920	104	2600	Models::Entity	63	30
16921	104	1992	Models::Entity	65	18
16922	104	2600	Models::Entity	67	23
16923	104	1980	Models::Entity	67	81
16924	104	2600	Models::Entity	69	42
16925	104	2600	Models::Entity	71	37
16926	104	1449	Models::Entity	71	55
16927	104	2600	Models::Entity	73	20
16928	104	1449	Models::Entity	75	5
16929	104	1448	Models::Entity	75	14
16930	104	1720	Models::Entity	75	33
16931	104	1980	Models::Entity	75	49
16932	104	1445	Models::Entity	75	33
16933	104	2244	Models::Entity	77	1
16934	104	2601	Models::Entity	77	32
16935	104	1997	Models::Entity	78	25
16936	104	1980	Models::Entity	79	21
16937	104	1980	Models::Entity	80	36
16938	104	2600	Models::Entity	82	21
16939	104	1980	Models::Entity	84	42
16940	104	1721	Models::Entity	84	53
16941	104	1448	Models::Entity	86	6
16942	104	1449	Models::Entity	86	15
16943	104	1980	Models::Entity	86	23
16944	104	1452	Models::Entity	90	18
16945	104	1446	Models::Entity	90	31
16946	104	1425	Models::Entity	90	49
16947	104	1452	Models::Entity	90	18
16948	104	1540	Models::Entity	90	100
16949	104	1452	Models::Entity	90	18
16950	104	1713	Models::Entity	90	146
16951	104	1452	Models::Entity	92	13
16952	104	1453	Models::Entity	92	25
16953	104	1454	Models::Entity	92	34
16954	104	1452	Models::Entity	92	13
16955	104	1455	Models::Entity	92	77
16956	104	1722	Models::Entity	92	104
16957	104	1713	Models::Entity	92	130
16958	104	1452	Models::Entity	94	5
16959	104	1713	Models::Entity	94	89
16960	104	1452	Models::Entity	100	18
16961	104	1426	Models::Entity	104	22
16962	104	1998	Models::Entity	104	29
16963	104	1426	Models::Entity	104	22
16964	104	1425	Models::Entity	104	70
16965	104	1649	Models::Entity	104	86
16966	104	1430	Models::Entity	104	102
16967	104	1999	Models::Entity	104	108
16968	104	1430	Models::Entity	104	102
16969	104	1431	Models::Entity	104	128
16970	104	1425	Models::Entity	104	70
16971	104	1472	Models::Entity	104	177
16972	104	2000	Models::Entity	104	184
16973	104	1508	Models::Entity	104	102
16974	104	2001	Models::Entity	104	206
16975	104	2002	Models::Entity	104	218
16976	104	2003	Models::Entity	104	224
16977	104	2600	Models::Entity	107	14
16978	104	1428	Models::Entity	109	5
16979	104	2600	Models::Entity	109	22
16980	104	2600	Models::Entity	111	13
16981	104	1430	Models::Entity	111	40
16982	104	1428	Models::Entity	113	6
16983	104	2600	Models::Entity	113	22
16984	104	1525	Models::Entity	113	50
16985	104	1449	Models::Entity	115	6
16986	104	1476	Models::Entity	115	37
16987	104	2600	Models::Entity	117	12
16988	104	2004	Models::Entity	119	9
16989	104	1524	Models::Entity	119	16
16990	104	1434	Models::Entity	119	37
16991	104	1449	Models::Entity	121	8
16992	104	2600	Models::Entity	121	17
16993	104	1526	Models::Entity	123	2
16994	104	1581	Models::Entity	125	8
16995	104	1479	Models::Entity	125	32
16996	104	1481	Models::Entity	125	38
16997	104	1482	Models::Entity	125	41
16998	104	1483	Models::Entity	125	45
16999	104	1484	Models::Entity	125	49
17000	104	1426	Models::Entity	125	75
17001	104	1430	Models::Entity	125	89
17002	104	1433	Models::Entity	125	106
17003	104	1950	Models::Article	125	71
17004	104	1951	Models::Article	125	82
17005	104	1952	Models::Article	125	82
17006	104	1953	Models::Article	125	82
17007	104	1954	Models::Article	125	99
17008	104	1955	Models::Article	125	99
17009	104	1956	Models::Article	125	99
17010	104	1957	Models::Article	125	99
17011	105	1540	Models::Entity	1	6
17012	105	2201	Models::Entity	1	18
17013	105	1452	Models::Entity	1	65
17014	105	1428	Models::Entity	2	7
17015	105	1425	Models::Entity	5	11
17016	105	1426	Models::Entity	5	46
17017	105	2202	Models::Entity	5	61
17018	105	1428	Models::Entity	5	69
17019	105	1958	Models::Article	5	34
17020	105	1959	Models::Article	5	34
17021	105	1960	Models::Article	5	34
17022	105	1961	Models::Article	5	34
17023	105	1962	Models::Article	5	34
17024	105	1963	Models::Article	5	34
17025	105	1964	Models::Article	5	34
17026	105	1965	Models::Article	5	34
17027	105	1430	Models::Entity	6	20
17028	105	1431	Models::Entity	6	28
17029	105	2203	Models::Entity	7	11
17030	105	1434	Models::Entity	7	13
17031	105	1433	Models::Entity	7	13
17032	105	2204	Models::Entity	8	1
17033	105	2205	Models::Entity	8	12
17034	105	1430	Models::Entity	8	56
17035	105	1966	Models::Article	8	52
17036	105	2206	Models::Entity	9	1
17037	105	2207	Models::Entity	9	14
17038	105	2208	Models::Entity	9	31
17039	105	2209	Models::Entity	10	1
17040	105	1446	Models::Entity	10	35
17041	105	1611	Models::Entity	13	2
17042	105	1426	Models::Entity	13	19
17043	105	2210	Models::Entity	15	10
17044	105	2211	Models::Entity	17	11
17045	105	2212	Models::Entity	17	69
17046	105	1446	Models::Entity	17	119
17047	105	2213	Models::Entity	18	17
17048	105	1447	Models::Entity	18	40
17049	105	2214	Models::Entity	18	47
17050	105	1428	Models::Entity	18	82
17051	105	1452	Models::Entity	18	139
17052	105	2215	Models::Entity	18	146
17053	105	1456	Models::Entity	19	17
17054	105	1967	Models::Article	19	14
17055	105	2195	Models::Entity	20	11
17056	105	1538	Models::Entity	20	11
17057	105	1688	Models::Entity	20	36
17058	105	1536	Models::Entity	20	42
17059	105	1538	Models::Entity	21	7
17060	105	2216	Models::Entity	21	36
17061	105	1450	Models::Entity	21	49
17062	105	1536	Models::Entity	21	72
17063	105	1452	Models::Entity	22	47
17064	105	2217	Models::Entity	23	88
17065	105	1538	Models::Entity	24	18
17066	105	1452	Models::Entity	25	7
17067	105	2218	Models::Entity	25	79
17068	105	1536	Models::Entity	25	92
17069	105	1538	Models::Entity	26	13
17070	105	1968	Models::Article	26	9
17071	105	2219	Models::Entity	32	21
17072	105	1452	Models::Entity	32	33
17073	105	2220	Models::Entity	32	61
17074	105	2219	Models::Entity	33	50
17075	105	1675	Models::Entity	33	87
17076	105	2221	Models::Entity	33	94
17077	105	2222	Models::Entity	33	111
17078	105	2223	Models::Entity	33	117
17079	105	2224	Models::Entity	33	128
17080	105	1540	Models::Entity	34	6
17081	105	1426	Models::Entity	34	26
17082	105	1430	Models::Entity	34	45
17083	105	2195	Models::Entity	34	54
17084	105	1456	Models::Entity	34	68
17085	105	2225	Models::Entity	34	83
17086	105	1428	Models::Entity	36	23
17087	105	2226	Models::Entity	37	2
17088	105	1425	Models::Entity	37	11
17089	105	2010	Models::Entity	37	21
17090	105	1425	Models::Entity	37	11
17091	105	1502	Models::Entity	38	10
17092	105	2227	Models::Entity	38	20
17093	105	2068	Models::Entity	38	33
17094	105	1695	Models::Entity	39	2
17095	105	1696	Models::Entity	39	4
17096	105	2228	Models::Entity	39	9
17097	105	1481	Models::Entity	39	11
17098	105	1482	Models::Entity	39	14
17099	105	1483	Models::Entity	39	18
17100	105	1700	Models::Entity	39	22
17101	105	2229	Models::Entity	39	26
17102	105	2230	Models::Entity	40	8
17103	105	1658	Models::Entity	40	32
17104	105	1481	Models::Entity	40	37
17105	105	1483	Models::Entity	40	40
17106	105	1703	Models::Entity	40	44
17107	105	2231	Models::Entity	40	60
17108	105	1426	Models::Entity	40	89
17109	105	1430	Models::Entity	40	103
17110	105	1433	Models::Entity	40	120
17111	105	1969	Models::Article	40	85
17112	105	1970	Models::Article	40	96
17113	105	1971	Models::Article	40	96
17114	105	1972	Models::Article	40	96
17115	105	1973	Models::Article	40	113
17116	105	1974	Models::Article	40	113
17117	105	1975	Models::Article	40	113
17118	105	1976	Models::Article	40	113
17119	105	2232	Models::Entity	46	12
17120	105	2233	Models::Entity	47	29
17121	105	2234	Models::Entity	47	33
17122	105	2235	Models::Entity	47	35
17123	105	2236	Models::Entity	47	38
17124	106	1421	Models::Entity	3	12
17125	106	2603	Models::Entity	3	25
17126	106	2604	Models::Entity	3	51
17127	106	2605	Models::Entity	3	58
17128	106	2606	Models::Entity	4	14
17129	106	2607	Models::Entity	4	31
17130	106	1424	Models::Entity	5	3
17131	106	1425	Models::Entity	5	16
17132	106	1426	Models::Entity	5	46
17133	106	1427	Models::Entity	5	1
17134	106	1428	Models::Entity	5	68
17135	106	1977	Models::Article	5	34
17136	106	1978	Models::Article	5	34
17137	106	1979	Models::Article	5	34
17138	106	1980	Models::Article	5	34
17139	106	1981	Models::Article	5	34
17140	106	1982	Models::Article	5	34
17141	106	1983	Models::Article	5	34
17142	106	1984	Models::Article	5	34
17143	106	1979	Models::Entity	6	3
17144	106	2607	Models::Entity	6	16
17145	106	1595	Models::Entity	6	34
17146	106	1980	Models::Entity	6	1
17147	106	1441	Models::Entity	7	3
17148	106	1427	Models::Entity	7	18
17149	106	1980	Models::Entity	7	37
17150	106	1426	Models::Entity	7	54
17151	106	1710	Models::Entity	8	2
17152	106	1711	Models::Entity	8	16
17153	106	1980	Models::Entity	8	49
17154	106	1425	Models::Entity	9	14
17155	106	1430	Models::Entity	9	27
17156	106	1431	Models::Entity	9	35
17157	106	1432	Models::Entity	9	1
17158	106	1425	Models::Entity	10	13
17159	106	1433	Models::Entity	10	19
17160	106	1434	Models::Entity	10	1
17161	106	1501	Models::Entity	11	5
17162	106	1515	Models::Entity	11	18
17163	106	1981	Models::Entity	11	26
17164	106	1980	Models::Entity	11	38
17165	106	1982	Models::Entity	12	5
17166	106	1444	Models::Entity	12	15
17167	106	1445	Models::Entity	12	23
17168	106	1980	Models::Entity	12	42
17169	106	1446	Models::Entity	22	21
17170	106	1430	Models::Entity	22	42
17171	106	1983	Models::Entity	24	10
17172	106	1446	Models::Entity	24	18
17173	106	1599	Models::Entity	26	10
17174	106	1449	Models::Entity	26	17
17175	106	1448	Models::Entity	26	26
17176	106	1444	Models::Entity	26	68
17177	106	1980	Models::Entity	28	121
17178	106	1617	Models::Entity	30	16
17179	106	1613	Models::Entity	30	63
17180	106	1613	Models::Entity	32	8
17181	106	1428	Models::Entity	32	28
17182	106	1980	Models::Entity	32	75
17183	106	1432	Models::Entity	32	89
17184	106	1984	Models::Entity	34	8
17185	106	1508	Models::Entity	36	45
17186	106	1985	Models::Entity	41	60
17187	106	1980	Models::Entity	45	24
17188	106	1986	Models::Entity	49	39
17189	106	1980	Models::Entity	59	11
17190	106	1987	Models::Entity	61	2
17191	106	2145	Models::Entity	61	58
17192	106	2602	Models::Entity	61	70
17193	106	1981	Models::Entity	61	93
17194	106	1515	Models::Entity	61	127
17195	106	1981	Models::Entity	61	93
17196	106	1991	Models::Entity	63	15
17197	106	2608	Models::Entity	63	30
17198	106	1992	Models::Entity	65	18
17199	106	2607	Models::Entity	67	21
17200	106	1980	Models::Entity	67	81
17201	106	2607	Models::Entity	69	41
17202	106	2607	Models::Entity	71	35
17203	106	1449	Models::Entity	71	55
17204	106	2607	Models::Entity	73	19
17205	106	1449	Models::Entity	75	5
17206	106	1448	Models::Entity	75	14
17207	106	1720	Models::Entity	75	33
17208	106	1980	Models::Entity	75	49
17209	106	1445	Models::Entity	75	33
17210	106	1980	Models::Entity	75	49
17211	106	2607	Models::Entity	77	9
17212	106	2609	Models::Entity	77	17
17213	106	2607	Models::Entity	77	9
17214	106	2607	Models::Entity	78	24
17215	106	1996	Models::Entity	78	33
17216	106	1997	Models::Entity	78	60
17217	106	2607	Models::Entity	78	24
17218	106	2610	Models::Entity	79	8
17219	106	2607	Models::Entity	81	17
17220	106	1980	Models::Entity	84	42
17221	106	1721	Models::Entity	84	53
17222	106	1448	Models::Entity	86	6
17223	106	1449	Models::Entity	86	15
17224	106	1980	Models::Entity	86	23
17225	106	1452	Models::Entity	90	18
17226	106	1446	Models::Entity	90	31
17227	106	1425	Models::Entity	90	49
17228	106	1452	Models::Entity	90	18
17229	106	1540	Models::Entity	90	100
17230	106	1452	Models::Entity	90	18
17231	106	1713	Models::Entity	90	146
17232	106	1452	Models::Entity	92	13
17233	106	1453	Models::Entity	92	25
17234	106	1454	Models::Entity	92	34
17235	106	1452	Models::Entity	92	13
17236	106	1455	Models::Entity	92	77
17237	106	1722	Models::Entity	92	104
17238	106	1713	Models::Entity	92	130
17239	106	1452	Models::Entity	94	5
17240	106	1713	Models::Entity	94	89
17241	106	1452	Models::Entity	100	18
17242	106	1426	Models::Entity	104	22
17243	106	1998	Models::Entity	104	29
17244	106	1426	Models::Entity	104	22
17245	106	1425	Models::Entity	104	70
17246	106	1649	Models::Entity	104	86
17247	106	1430	Models::Entity	104	102
17248	106	1999	Models::Entity	104	108
17249	106	1430	Models::Entity	104	102
17250	106	1431	Models::Entity	104	128
17251	106	1425	Models::Entity	104	70
17252	106	1472	Models::Entity	104	177
17253	106	2000	Models::Entity	104	184
17254	106	1508	Models::Entity	104	102
17255	106	2001	Models::Entity	104	206
17256	106	2002	Models::Entity	104	218
17257	106	2003	Models::Entity	104	224
17258	106	2607	Models::Entity	108	13
17259	106	1428	Models::Entity	110	5
17260	106	2607	Models::Entity	110	21
17261	106	2607	Models::Entity	112	11
17262	106	1430	Models::Entity	112	40
17263	106	1428	Models::Entity	114	6
17264	106	2607	Models::Entity	114	20
17265	106	1525	Models::Entity	114	50
17266	106	1449	Models::Entity	116	6
17267	106	1476	Models::Entity	116	38
17268	106	2607	Models::Entity	118	11
17269	106	2004	Models::Entity	120	9
17270	106	1524	Models::Entity	120	16
17271	106	1434	Models::Entity	120	37
17272	106	1449	Models::Entity	122	8
17273	106	2607	Models::Entity	122	16
17274	106	1526	Models::Entity	124	2
17275	106	2607	Models::Entity	126	2
17276	106	1430	Models::Entity	126	23
17277	106	1476	Models::Entity	126	54
17278	106	1428	Models::Entity	126	60
17279	106	1985	Models::Article	126	19
17280	106	1581	Models::Entity	127	8
17281	106	1479	Models::Entity	127	32
17282	106	1481	Models::Entity	127	38
17283	106	1482	Models::Entity	127	41
17284	106	1483	Models::Entity	127	45
17285	106	1484	Models::Entity	127	49
17286	106	1426	Models::Entity	127	75
17287	106	1430	Models::Entity	127	89
17288	106	1433	Models::Entity	127	106
17289	106	1986	Models::Article	127	71
17290	106	1987	Models::Article	127	82
17291	106	1988	Models::Article	127	82
17292	106	1989	Models::Article	127	82
17293	106	1990	Models::Article	127	99
17294	106	1991	Models::Article	127	99
17295	106	1992	Models::Article	127	99
17296	106	1993	Models::Article	127	99
17297	107	1421	Models::Entity	4	12
17298	107	2611	Models::Entity	4	24
17299	107	2612	Models::Entity	4	49
17300	107	2613	Models::Entity	4	52
17301	107	2614	Models::Entity	4	55
17302	107	2615	Models::Entity	4	64
17303	107	1988	Models::Entity	5	14
17304	107	1989	Models::Entity	5	24
17305	107	2616	Models::Entity	5	28
17306	107	1594	Models::Entity	5	35
17307	107	2617	Models::Entity	5	53
17308	107	2618	Models::Entity	5	57
17309	107	2615	Models::Entity	5	65
17310	107	2619	Models::Entity	6	32
17311	107	2612	Models::Entity	6	47
17312	107	2615	Models::Entity	6	52
17313	107	2612	Models::Entity	7	37
17314	107	2615	Models::Entity	7	42
17315	107	1424	Models::Entity	8	3
17316	107	1425	Models::Entity	8	16
17317	107	1426	Models::Entity	8	46
17318	107	1427	Models::Entity	8	1
17319	107	1428	Models::Entity	8	68
17320	107	1994	Models::Article	8	34
17321	107	1995	Models::Article	8	34
17322	107	1996	Models::Article	8	34
17323	107	1997	Models::Article	8	34
17324	107	1998	Models::Article	8	34
17325	107	1999	Models::Article	8	34
17326	107	2000	Models::Article	8	34
17327	107	2001	Models::Article	8	34
17328	107	1979	Models::Entity	9	3
17329	107	2619	Models::Entity	9	14
17330	107	1595	Models::Entity	9	28
17331	107	1980	Models::Entity	9	1
17332	107	1441	Models::Entity	10	3
17333	107	1427	Models::Entity	10	18
17334	107	1980	Models::Entity	10	37
17335	107	1426	Models::Entity	10	54
17336	107	1710	Models::Entity	11	2
17337	107	1711	Models::Entity	11	17
17338	107	1980	Models::Entity	11	50
17339	107	1425	Models::Entity	12	14
17340	107	1430	Models::Entity	12	27
17341	107	1431	Models::Entity	12	35
17342	107	1432	Models::Entity	12	1
17343	107	1425	Models::Entity	13	13
17344	107	1433	Models::Entity	13	19
17345	107	1434	Models::Entity	13	1
17346	107	1982	Models::Entity	14	5
17347	107	1444	Models::Entity	14	15
17348	107	1445	Models::Entity	14	23
17349	107	1980	Models::Entity	14	43
17350	107	1501	Models::Entity	15	5
17351	107	2620	Models::Entity	15	29
17352	107	1980	Models::Entity	15	44
17353	107	1446	Models::Entity	25	21
17354	107	1430	Models::Entity	25	42
17355	107	1983	Models::Entity	27	10
17356	107	1446	Models::Entity	27	18
17357	107	1599	Models::Entity	29	10
17358	107	1449	Models::Entity	29	17
17359	107	1448	Models::Entity	29	26
17360	107	1444	Models::Entity	29	68
17361	107	1980	Models::Entity	31	121
17362	107	1617	Models::Entity	33	16
17363	107	1613	Models::Entity	33	63
17364	107	1613	Models::Entity	35	8
17365	107	1428	Models::Entity	35	28
17366	107	1980	Models::Entity	35	75
17367	107	1432	Models::Entity	35	89
17368	107	1984	Models::Entity	37	8
17369	107	1508	Models::Entity	39	45
17370	107	1985	Models::Entity	43	60
17371	107	1980	Models::Entity	47	24
17372	107	1986	Models::Entity	51	39
17373	107	1980	Models::Entity	60	11
17374	107	1987	Models::Entity	62	2
17375	107	2602	Models::Entity	62	57
17376	107	1988	Models::Entity	62	69
17377	107	1981	Models::Entity	62	89
17378	107	1515	Models::Entity	62	123
17379	107	1981	Models::Entity	62	89
17380	107	1991	Models::Entity	64	15
17381	107	2619	Models::Entity	64	30
17382	107	1992	Models::Entity	66	18
17383	107	2619	Models::Entity	68	23
17384	107	1980	Models::Entity	68	79
17385	107	2619	Models::Entity	70	42
17386	107	2619	Models::Entity	72	37
17387	107	1449	Models::Entity	72	53
17388	107	2619	Models::Entity	74	20
17389	107	1449	Models::Entity	76	5
17390	107	1448	Models::Entity	76	14
17391	107	1720	Models::Entity	76	33
17392	107	1980	Models::Entity	76	49
17393	107	1445	Models::Entity	76	33
