2016-02-16,otorgó,2086,título,,,109,375,Con fecha 16_de_febrero_de_2016  el Instituto otorgó un título de concesión única para uso comercial en_favor_de Cablemás_Telecomunicaciones  con una vigencia de 30 ( treinta ) años contados a_partir_de el 3_de_junio_de_2015  con cobertura nacional y que le permite prestar cualquier servicio público de telecomunicaciones y de radiodifusión que sea técnicamente factible .
2005-12-01,otorgó,11170,título,,8670,107,38,El 1_de_diciembre_de_2005  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._José_Lama_López  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en San_Pedro_Tapanatepec  Santo Domingo Zanatepec  San_Francisco_Ixthuatán_y_Reforma_de_Pineda  en el Estado_de_Oaxaca  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2008-11-25,otorgó,11170,título,,8961,94,110,El 25_de_noviembre_de_2008  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” ) otorgó a_favor_de Econo_Cable_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Monclova  Municipio_de_Monclova ; Frontera  Municipio_de_Frontera ; Castaños  Municipio_de_Castaños ; San_Buenaventura  Municipio_de_San_Buenaventura ; Cuatro Ciénegas_de_Carranza  Municipio de Cuatro Ciénegas ; Ciudad_Melchor_Múzquiz  Municipio_de_Múzquiz ; San_Juan_de_Sabinas  Municipio_de_San_Juan_de_Sabinas ; Piedras_Negras  Municipio_de_Piedras_Negras ; Nava  Municipio_de_Nava ; Allende  Municipio_de_Allende ; Morelos  Municipio_de_Morelos ; Zaragoza  Municipio_de_Zaragoza ; Ramos_Arizpe  Municipio_de_Ramos_Arizpe ; Arteaga  Municipio_de_Arteaga ; Parras_de_La_Fuente  Municipio_de_Parras ; San_Pedro  Municipio_de_San_Pedro ; Francisco l .
2007-11-05,otorgó,11170,título,,9128,73,44,El 5_de_noviembre_de_2007  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Sistema_de_Cable_Hkan_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida  con cobertura en Hecelchakan  Municipio_de_Hecelchakan  en el Estado_de_Campeche  con una vigencia de 30 ( treinta ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2007-11-05,otorgó,11222,concesión,,9128,73,2291,Por lo anterior  tomando en cuenta que la Secretaría otorgó a Sistema_de_Cable_Hkan_Sadecv la concesión el 5_de_noviembre_de_2007  con una vigencia de 30 ( treinta ) años  la concesión única para uso comercial que se otorgué tendrá la vigencia antes señalada .
2010-12-15,otorgó,11170,título,,9414,92,51,El 15_de_diciembre_de_2010  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” ) otorgó a_favor_de el C._Cuauhtémoc_Unda_Argüelles  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Tianguistengo  Santa_Mónica  Soyatla_y_Pemuxco  Municipio_de_Tianguistengo  en el Estado_de_Hidalgo  con una vigencia de 30 ( treinta ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-03-27,otorgó,11170,título,,9506,119,43,El 27_de_marzo_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” ) otorgó a_favor_de el C._Víctor_Joaquín_Rodríguez_Trujillo  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Palmar_Chico  Amatepec  Municipio_de_Amatepec_y_Bejucos  Municipio_de_Tejupilco  en el Estado_de_México  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2012-03-14,otorgó,11170,título,,9603,118,49,El 14_de_marzo_de_2012  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” ) otorgó a_favor_de Digicable_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Poza_Rica_de_Hidalgo  Municipio_de_Poza_Rica_de_Hidalgo  en el Estado_de_Veracruz  con una vigencia de 30 ( treinta ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-01-19,otorgó,11170,título,,9682,128,40,El 19_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Cable_Conexión_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Indaparapeo  Municipio_de_Indaparapeo  Charo  Municipio_de_Charo  y neo  Municipio_de_Morelia  en el Estado_de_Michoacán  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-12-13,otorgó,1594,refrendo,,2149,113,80,El 13_de_diciembre_de_2006  de conformidad con los artículos 13 de la Ley_Federal_de_Telecomunicaciones ( en adelante “ LFT ” )  16 y 21 de la Ley_Federal_de_Radio_y_Televisión ( en los sucesivo  la “ LFRTV  la Comisión_Federal_de_Telecomunicaciones ( en_lo_sucesivo  la “ COFETEL ” )  otorgó a_favor_de Roberto_Casimiro_González_Treviño ( en_lo_sucesivo el “ Concesionario ” )  el refrendo de la Concesión para operar y explotar el canal 7 ( 174-180 MHz )  a_través_de la estación de televisión con distintivo de llamada XHRCG-TV  en Saltillo  Coahuila  con vigencia de 20 ( veinte ) años  contados a_partir_de el día_3_de_julio_de_1989 y vencimiento el 2_de_julio_de_2009 ( en_lo_sucesivo  la “ Concesión ” ) . II . - Solicitud_de_Refrendo . Mediante oficio presentado el 2_de_abril_de_2008 ante la entonces COFETEL  el Subdirector_de_Comunicaciones_de_el_Centro_SCT “ Coahuila ” remite el escrito de fecha 7_de_marzo_de_2008  mediante el cual el Concesionario solicitó el refrendo de la Concesión ( en la sucesivo  la “ Solicitud ” ) . III . - Decreto_de_Reforma_Constitucional . Con fecha 11_de_junio_de_2013 se publicó en el Diario_Oficial_de_la_Federación ( en_lo_sucesivo  el “ DOF ” ) el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( en_lo_sucesivo  el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( en_lo_sucesivo  el “ Instituto ” ) .
2006-05-10,otorgó,11170,Título_de_Referendo_de_Permiso,,10752,82,40,ANTECEDENTES_Título_de_Refrendo_de_el_Permiso . - El 10_de_mayo_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes otorgó en_favor_de el Gobierno_de_el_Estado_de_Guanajuato ( en_lo_sucesivo el “ Gobierno_de_Guanajuato ” ) un Título_de_Referendo_de_Permiso para usar con fines culturales el canal 4 de televisión  en León  Guanajuato  con distintivo de llamada XHLEG-TV ( en_lo_sucesivo el “ Permiso ” )  con una vigencia de 16 ( dieciséis ) años  contados a_partir_de el 14_de_marzo_de_2005 .
2005-10-19,otorgó,11170,título,,11055,121,38,El 19_de_octubre_de_2005  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._José_Pérez_Ramírez  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en León [ debiendo ser León_de_Los_Aldama ]  en el Estado_de_Guanajuato  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2013-05-27,otorgó,11170,,,1485,71,29,El 27_de_mayo_de_2013  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Cable_Sur  .
2013-05-27,otorgó,11222,concesión,,11237,71,2376,Por lo anterior  tomando en cuenta que la Secretaría otorgó a Cable_Sur_Sadecv la concesión el 27_de_mayo_de_2013  con una vigencia de 30 ( treinta ) años  la concesión única para uso comercial que se otorgue tendrá la vigencia antes señalada .
